,index,winery,vintage,points,cities,MarchLowTemp,MarchHighTemp,MarchAvgTemp,MarchPrecip,MarchCloudiness,MarchHumidity,AprilLowTemp,AprilHighTemp,AprilAvgTemp,AprilPrecip,AprilCloudiness,AprilHumidity,MayLowTemp,MayHighTemp,MayAvgTemp,MayPrecip,MayCloudiness,MayHumidity,JuneLowTemp,JuneHighTemp,JuneAvgTemp,JunePrecip,JuneCloudiness,JuneHumidity,JulyLowTemp,JulyHighTemp,JulyAvgTemp,JulyPrecip,JulyCloudiness,JulyHumidity,AugLowTemp,AugHighTemp,AugAvgTemp,AugPrecip,AugCloudiness,AugHumidity
739,1142,J. Lohr,2009,92,San Jose,39.29032258064516,63.32258064516129,54.903225806451616,1.9000000000000001,25.322580645161292,75.58064516129032,41.03333333333333,68.63333333333334,60.2,0.8999999999999999,23.333333333333332,65.9,46.064516129032256,76.0,68.19354838709677,0.5,21.548387096774192,65.80645161290323,47.43333333333333,77.06666666666666,70.2,0.7000000000000001,20.866666666666667,66.46666666666667,50.03225806451613,85.09677419354838,76.93548387096774,0.0,4.225806451612903,56.03225806451613,50.935483870967744,85.41935483870968,76.06451612903226,0.0,8.709677419354838,58.61290322580645
740,1143,J. Lohr,2010,85,San Jose,38.45161290322581,64.0,54.67741935483871,1.9000000000000004,29.29032258064516,75.35483870967742,38.63333333333333,62.56666666666667,56.0,3.0,32.5,77.86666666666666,41.096774193548384,67.51612903225806,61.193548387096776,1.0,27.93548387096774,70.03225806451613,48.56666666666667,78.46666666666667,71.16666666666667,0.0,15.7,62.36666666666667,48.935483870967744,83.19354838709677,75.19354838709677,0.0,3.903225806451613,59.96774193548387,49.54838709677419,80.29032258064517,71.35483870967742,0.0,9.32258064516129,66.83870967741936
741,1144,J. Lohr,2010,87,San Jose,38.45161290322581,64.0,54.67741935483871,1.9000000000000004,29.29032258064516,75.35483870967742,38.63333333333333,62.56666666666667,56.0,3.0,32.5,77.86666666666666,41.096774193548384,67.51612903225806,61.193548387096776,1.0,27.93548387096774,70.03225806451613,48.56666666666667,78.46666666666667,71.16666666666667,0.0,15.7,62.36666666666667,48.935483870967744,83.19354838709677,75.19354838709677,0.0,3.903225806451613,59.96774193548387,49.54838709677419,80.29032258064517,71.35483870967742,0.0,9.32258064516129,66.83870967741936
742,1145,J. Lohr,2010,86,San Jose,38.45161290322581,64.0,54.67741935483871,1.9000000000000004,29.29032258064516,75.35483870967742,38.63333333333333,62.56666666666667,56.0,3.0,32.5,77.86666666666666,41.096774193548384,67.51612903225806,61.193548387096776,1.0,27.93548387096774,70.03225806451613,48.56666666666667,78.46666666666667,71.16666666666667,0.0,15.7,62.36666666666667,48.935483870967744,83.19354838709677,75.19354838709677,0.0,3.903225806451613,59.96774193548387,49.54838709677419,80.29032258064517,71.35483870967742,0.0,9.32258064516129,66.83870967741936
743,1146,J. Lohr,2011,86,San Jose,40.16129032258065,58.774193548387096,52.516129032258064,4.9,49.54838709677419,83.61290322580645,40.36666666666667,63.86666666666667,56.7,0.7,29.133333333333333,75.96666666666667,44.064516129032256,64.83870967741936,59.38709677419355,1.0,23.129032258064516,73.29032258064517,49.9,69.8,64.66666666666667,0.7999999999999999,16.466666666666665,73.16666666666667,54.38709677419355,76.0,70.38709677419355,0.0,3.870967741935484,68.70967741935483,54.225806451612904,75.87096774193549,69.90322580645162,0.0,3.193548387096774,68.93548387096774
744,1147,J. Lohr,2012,87,San Jose,40.96774193548387,58.935483870967744,52.58064516129032,3.8000000000000003,40.54838709677419,77.45161290322581,42.86666666666667,64.7,58.333333333333336,2.0,23.2,75.3,46.096774193548384,68.7741935483871,62.74193548387097,0.1,12.32258064516129,69.29032258064517,50.666666666666664,72.23333333333333,67.03333333333333,0.0,7.066666666666666,67.53333333333333,53.483870967741936,75.74193548387096,69.41935483870968,0.0,3.096774193548387,69.83870967741936,55.03225806451613,78.45161290322581,71.2258064516129,0.0,3.838709677419355,63.70967741935484
745,1148,J. Lohr,2012,93,San Jose,40.96774193548387,58.935483870967744,52.58064516129032,3.8000000000000003,40.54838709677419,77.45161290322581,42.86666666666667,64.7,58.333333333333336,2.0,23.2,75.3,46.096774193548384,68.7741935483871,62.74193548387097,0.1,12.32258064516129,69.29032258064517,50.666666666666664,72.23333333333333,67.03333333333333,0.0,7.066666666666666,67.53333333333333,53.483870967741936,75.74193548387096,69.41935483870968,0.0,3.096774193548387,69.83870967741936,55.03225806451613,78.45161290322581,71.2258064516129,0.0,3.838709677419355,63.70967741935484
746,1149,J. Lohr,2014,89,San Jose,43.96774193548387,65.80645161290323,57.87096774193548,1.1,30.06451612903226,72.6774193548387,44.46666666666667,68.76666666666667,61.266666666666666,0.6000000000000001,20.966666666666665,70.93333333333334,49.16129032258065,73.41935483870968,66.6774193548387,0.0,16.451612903225808,63.45161290322581,52.2,77.36666666666666,70.56666666666666,0.0,5.566666666666666,62.56666666666667,57.74193548387097,81.48387096774194,74.41935483870968,0.0,12.774193548387096,63.516129032258064,57.61290322580645,79.74193548387096,73.0,0.0,6.67741935483871,68.2258064516129
747,1150,J. Lohr,2014,90,San Jose,43.96774193548387,65.80645161290323,57.87096774193548,1.1,30.06451612903226,72.6774193548387,44.46666666666667,68.76666666666667,61.266666666666666,0.6000000000000001,20.966666666666665,70.93333333333334,49.16129032258065,73.41935483870968,66.6774193548387,0.0,16.451612903225808,63.45161290322581,52.2,77.36666666666666,70.56666666666666,0.0,5.566666666666666,62.56666666666667,57.74193548387097,81.48387096774194,74.41935483870968,0.0,12.774193548387096,63.516129032258064,57.61290322580645,79.74193548387096,73.0,0.0,6.67741935483871,68.2258064516129
748,1151,J. Lohr,2014,91,San Jose,43.96774193548387,65.80645161290323,57.87096774193548,1.1,30.06451612903226,72.6774193548387,44.46666666666667,68.76666666666667,61.266666666666666,0.6000000000000001,20.966666666666665,70.93333333333334,49.16129032258065,73.41935483870968,66.6774193548387,0.0,16.451612903225808,63.45161290322581,52.2,77.36666666666666,70.56666666666666,0.0,5.566666666666666,62.56666666666667,57.74193548387097,81.48387096774194,74.41935483870968,0.0,12.774193548387096,63.516129032258064,57.61290322580645,79.74193548387096,73.0,0.0,6.67741935483871,68.2258064516129
749,1152,J. Lohr,2014,87,San Jose,43.96774193548387,65.80645161290323,57.87096774193548,1.1,30.06451612903226,72.6774193548387,44.46666666666667,68.76666666666667,61.266666666666666,0.6000000000000001,20.966666666666665,70.93333333333334,49.16129032258065,73.41935483870968,66.6774193548387,0.0,16.451612903225808,63.45161290322581,52.2,77.36666666666666,70.56666666666666,0.0,5.566666666666666,62.56666666666667,57.74193548387097,81.48387096774194,74.41935483870968,0.0,12.774193548387096,63.516129032258064,57.61290322580645,79.74193548387096,73.0,0.0,6.67741935483871,68.2258064516129
750,1153,J. Lohr,2014,89,San Jose,43.96774193548387,65.80645161290323,57.87096774193548,1.1,30.06451612903226,72.6774193548387,44.46666666666667,68.76666666666667,61.266666666666666,0.6000000000000001,20.966666666666665,70.93333333333334,49.16129032258065,73.41935483870968,66.6774193548387,0.0,16.451612903225808,63.45161290322581,52.2,77.36666666666666,70.56666666666666,0.0,5.566666666666666,62.56666666666667,57.74193548387097,81.48387096774194,74.41935483870968,0.0,12.774193548387096,63.516129032258064,57.61290322580645,79.74193548387096,73.0,0.0,6.67741935483871,68.2258064516129
751,1154,J. Lohr,2014,93,San Jose,43.96774193548387,65.80645161290323,57.87096774193548,1.1,30.06451612903226,72.6774193548387,44.46666666666667,68.76666666666667,61.266666666666666,0.6000000000000001,20.966666666666665,70.93333333333334,49.16129032258065,73.41935483870968,66.6774193548387,0.0,16.451612903225808,63.45161290322581,52.2,77.36666666666666,70.56666666666666,0.0,5.566666666666666,62.56666666666667,57.74193548387097,81.48387096774194,74.41935483870968,0.0,12.774193548387096,63.516129032258064,57.61290322580645,79.74193548387096,73.0,0.0,6.67741935483871,68.2258064516129
752,1155,J. Lohr,2014,87,San Jose,43.96774193548387,65.80645161290323,57.87096774193548,1.1,30.06451612903226,72.6774193548387,44.46666666666667,68.76666666666667,61.266666666666666,0.6000000000000001,20.966666666666665,70.93333333333334,49.16129032258065,73.41935483870968,66.6774193548387,0.0,16.451612903225808,63.45161290322581,52.2,77.36666666666666,70.56666666666666,0.0,5.566666666666666,62.56666666666667,57.74193548387097,81.48387096774194,74.41935483870968,0.0,12.774193548387096,63.516129032258064,57.61290322580645,79.74193548387096,73.0,0.0,6.67741935483871,68.2258064516129
753,1156,Chase,2009,92,Saint Helena,41.12903225806452,62.774193548387096,54.41935483870968,4.899999999999999,28.838709677419356,70.64516129032258,43.36666666666667,69.4,60.46666666666667,1.5,18.966666666666665,57.56666666666667,49.32258064516129,78.38709677419355,69.54838709677419,1.5,22.387096774193548,58.096774193548384,51.733333333333334,80.5,72.1,0.2,21.733333333333334,57.266666666666666,54.32258064516129,89.51612903225806,78.96774193548387,0.0,4.354838709677419,47.67741935483871,54.16129032258065,88.16129032258064,77.61290322580645,0.0,6.354838709677419,50.03225806451613
754,1157,Fontanella,2009,87,Napa,45.41935483870968,62.774193548387096,55.903225806451616,2.8000000000000007,24.032258064516128,71.90322580645162,47.166666666666664,68.83333333333333,61.266666666666666,1.5,15.633333333333333,60.833333333333336,52.58064516129032,76.16129032258064,69.06451612903226,1.4000000000000001,19.322580645161292,60.96774193548387,55.5,78.56666666666666,71.73333333333333,0.30000000000000004,16.066666666666666,60.166666666666664,57.38709677419355,85.6774193548387,77.06451612903226,0.0,3.967741935483871,52.29032258064516,59.096774193548384,85.45161290322581,76.74193548387096,0.0,4.903225806451613,53.903225806451616
755,1158,LaZarre,2009,88,Paso Robles,41.87096774193548,67.45161290322581,57.74193548387097,1.1,16.06451612903226,61.61290322580645,43.13333333333333,72.3,62.833333333333336,0.4,12.8,51.3,51.25806451612903,84.09677419354838,74.7741935483871,0.1,9.516129032258064,46.645161290322584,51.9,82.3,74.1,0.1,13.733333333333333,52.2,59.225806451612904,95.51612903225806,85.80645161290323,0.0,2.3870967741935485,32.516129032258064,57.935483870967744,92.16129032258064,81.93548387096774,0.1,4.516129032258065,36.806451612903224
756,1159,LaZarre,2009,90,Paso Robles,41.87096774193548,67.45161290322581,57.74193548387097,1.1,16.06451612903226,61.61290322580645,43.13333333333333,72.3,62.833333333333336,0.4,12.8,51.3,51.25806451612903,84.09677419354838,74.7741935483871,0.1,9.516129032258064,46.645161290322584,51.9,82.3,74.1,0.1,13.733333333333333,52.2,59.225806451612904,95.51612903225806,85.80645161290323,0.0,2.3870967741935485,32.516129032258064,57.935483870967744,92.16129032258064,81.93548387096774,0.1,4.516129032258065,36.806451612903224
757,1160,LaZarre,2014,88,Paso Robles,44.87096774193548,68.45161290322581,59.83870967741935,1.2000000000000002,25.483870967741936,61.096774193548384,45.96666666666667,73.03333333333333,64.43333333333334,0.2,14.366666666666667,56.03333333333333,53.32258064516129,80.29032258064517,72.3225806451613,0.0,10.419354838709678,43.193548387096776,55.63333333333333,83.8,75.96666666666667,0.0,1.2333333333333334,45.9,61.32258064516129,86.09677419354838,78.03225806451613,0.30000000000000004,9.35483870967742,53.16129032258065,59.25806451612903,85.38709677419355,76.61290322580645,0.0,2.161290322580645,52.61290322580645
758,1170,Collier Falls,2009,85,Healdsburg,41.54838709677419,60.67741935483871,53.193548387096776,5.7,26.129032258064516,70.93548387096774,44.2,66.6,58.333333333333336,1.2999999999999998,15.5,59.56666666666667,50.45161290322581,73.6774193548387,66.58064516129032,1.8,19.967741935483872,61.806451612903224,51.766666666666666,75.96666666666667,69.16666666666667,0.2,18.4,61.63333333333333,55.87096774193548,83.80645161290323,75.90322580645162,0.0,2.5806451612903225,52.064516129032256,55.45161290322581,82.83870967741936,73.93548387096774,0.1,4.967741935483871,54.61290322580645
759,1171,Collier Falls,2010,86,Healdsburg,39.774193548387096,60.32258064516129,52.225806451612904,4.500000000000001,29.129032258064516,73.25806451612904,39.93333333333333,60.53333333333333,53.733333333333334,7.3999999999999995,31.166666666666668,72.43333333333334,43.774193548387096,65.3225806451613,58.83870967741935,3.1,24.451612903225808,65.80645161290323,52.6,77.6,70.26666666666667,0.1,13.166666666666666,56.93333333333333,52.87096774193548,82.45161290322581,74.06451612903226,0.0,1.2903225806451613,56.38709677419355,49.483870967741936,84.87096774193549,73.25806451612904,0.0,3.096774193548387,61.29032258064516
760,1172,Collier Falls,2011,85,Healdsburg,37.03225806451613,57.096774193548384,49.87096774193548,15.8,55.03225806451613,86.41935483870968,38.43333333333333,64.86666666666666,56.3,0.8999999999999999,31.833333333333332,72.4,40.12903225806452,67.45161290322581,59.064516129032256,2.6,24.70967741935484,70.6774193548387,48.43333333333333,73.6,66.53333333333333,2.6,21.333333333333332,70.53333333333333,52.225806451612904,80.48387096774194,72.48387096774194,0.0,5.612903225806452,66.41935483870968,51.70967741935484,81.35483870967742,71.90322580645162,0.0,1.5161290322580645,63.45161290322581
761,1173,Collier Falls,2011,89,Healdsburg,37.03225806451613,57.096774193548384,49.87096774193548,15.8,55.03225806451613,86.41935483870968,38.43333333333333,64.86666666666666,56.3,0.8999999999999999,31.833333333333332,72.4,40.12903225806452,67.45161290322581,59.064516129032256,2.6,24.70967741935484,70.6774193548387,48.43333333333333,73.6,66.53333333333333,2.6,21.333333333333332,70.53333333333333,52.225806451612904,80.48387096774194,72.48387096774194,0.0,5.612903225806452,66.41935483870968,51.70967741935484,81.35483870967742,71.90322580645162,0.0,1.5161290322580645,63.45161290322581
762,1174,Collier Falls,2012,90,Healdsburg,36.516129032258064,57.774193548387096,50.225806451612904,13.999999999999996,47.83870967741935,78.64516129032258,39.833333333333336,65.2,56.833333333333336,3.0000000000000004,25.566666666666666,74.8,44.193548387096776,72.87096774193549,64.16129032258064,0.5,12.774193548387096,65.80645161290323,48.733333333333334,77.0,69.23333333333333,0.2,9.766666666666667,62.56666666666667,51.74193548387097,81.45161290322581,72.19354838709677,0.0,4.419354838709677,65.7741935483871,53.225806451612904,84.03225806451613,73.48387096774194,0.0,3.5161290322580645,60.03225806451613
763,1175,Collier Falls,2013,88,Healdsburg,40.225806451612904,65.06451612903226,55.83870967741935,2.5,28.93548387096774,70.03225806451613,43.46666666666667,73.23333333333333,63.233333333333334,1.0999999999999999,15.666666666666666,60.7,45.645161290322584,76.90322580645162,67.25806451612904,0.4,12.870967741935484,57.483870967741936,51.6,81.16666666666667,72.83333333333333,1.5,15.766666666666667,59.333333333333336,54.03225806451613,84.90322580645162,76.0,0.0,2.967741935483871,60.0,53.16129032258065,82.74193548387096,72.64516129032258,0.1,5.290322580645161,63.87096774193548
764,1181,Arrowood,2009,88,Glen Ellen,44.16129032258065,61.83870967741935,55.0,4.500000000000001,25.161290322580644,71.16129032258064,45.2,67.53333333333333,59.9,1.2,16.333333333333332,60.166666666666664,49.354838709677416,74.58064516129032,67.61290322580645,1.9000000000000001,20.741935483870968,62.12903225806452,52.63333333333333,76.96666666666667,70.6,0.2,17.233333333333334,61.5,54.83870967741935,83.7741935483871,75.70967741935483,0.0,3.6451612903225805,53.774193548387096,56.064516129032256,83.29032258064517,74.96774193548387,0.0,5.290322580645161,55.645161290322584
765,1182,Arrowood,2012,88,Glen Ellen,38.16129032258065,58.74193548387097,51.12903225806452,11.799999999999997,48.29032258064516,77.90322580645162,41.53333333333333,66.03333333333333,58.3,2.8000000000000003,27.766666666666666,74.53333333333333,45.645161290322584,73.12903225806451,65.41935483870968,0.5,13.161290322580646,65.96774193548387,51.06666666666667,77.46666666666667,70.5,0.1,9.533333333333333,62.333333333333336,52.25806451612903,80.45161290322581,71.87096774193549,0.0,4.967741935483871,66.51612903225806,53.25806451612903,82.29032258064517,72.87096774193549,0.0,4.516129032258065,62.0
766,1183,Arrowood,2013,88,Glen Ellen,40.935483870967744,65.51612903225806,56.41935483870968,1.9000000000000004,29.903225806451612,69.58064516129032,44.43333333333333,73.83333333333333,64.5,0.6,15.8,59.53333333333333,48.03225806451613,77.19354838709677,68.7741935483871,0.6,14.741935483870968,57.38709677419355,52.96666666666667,81.66666666666667,74.06666666666666,1.2,17.0,59.5,54.41935483870968,83.16129032258064,74.64516129032258,0.0,3.806451612903226,61.096774193548384,54.41935483870968,81.6774193548387,72.74193548387096,0.0,5.516129032258065,65.06451612903226
767,1184,Arrowood,2013,87,Glen Ellen,40.935483870967744,65.51612903225806,56.41935483870968,1.9000000000000004,29.903225806451612,69.58064516129032,44.43333333333333,73.83333333333333,64.5,0.6,15.8,59.53333333333333,48.03225806451613,77.19354838709677,68.7741935483871,0.6,14.741935483870968,57.38709677419355,52.96666666666667,81.66666666666667,74.06666666666666,1.2,17.0,59.5,54.41935483870968,83.16129032258064,74.64516129032258,0.0,3.806451612903226,61.096774193548384,54.41935483870968,81.6774193548387,72.74193548387096,0.0,5.516129032258065,65.06451612903226
768,1185,Arrowood,2014,90,Glen Ellen,43.38709677419355,65.45161290322581,57.225806451612904,4.4,39.064516129032256,72.0,44.3,71.13333333333334,62.5,1.6,24.566666666666666,68.53333333333333,48.54838709677419,78.61290322580645,70.03225806451613,0.0,19.161290322580644,56.38709677419355,52.03333333333333,83.76666666666667,74.8,0.0,5.766666666666667,57.166666666666664,55.38709677419355,84.96774193548387,76.12903225806451,0.0,11.709677419354838,61.74193548387097,55.225806451612904,81.96774193548387,73.12903225806451,0.0,9.129032258064516,65.58064516129032
769,1187,Castello di Amorosa,2009,86,Calistoga,42.16129032258065,62.25806451612903,54.32258064516129,5.299999999999999,27.483870967741936,70.58064516129032,43.833333333333336,69.03333333333333,60.1,1.1,17.666666666666668,57.7,49.483870967741936,77.19354838709677,69.0,1.2,21.096774193548388,58.45161290322581,50.833333333333336,79.53333333333333,71.73333333333333,0.30000000000000004,19.933333333333334,58.03333333333333,54.25806451612903,88.48387096774194,78.7741935483871,0.0,2.5161290322580645,47.806451612903224,54.516129032258064,87.03225806451613,76.93548387096774,0.1,5.419354838709677,50.58064516129032
770,1188,Castello di Amorosa,2010,93,Calistoga,39.0,61.38709677419355,52.61290322580645,4.7,31.870967741935484,73.29032258064517,40.36666666666667,61.666666666666664,54.43333333333333,7.000000000000001,33.43333333333333,72.7,43.774193548387096,67.7741935483871,60.58064516129032,2.5,27.0,63.16129032258065,52.2,81.4,73.3,0.0,13.466666666666667,53.06666666666667,52.483870967741936,87.35483870967742,77.35483870967742,0.0,1.1612903225806452,51.41935483870968,47.903225806451616,87.74193548387096,74.90322580645162,0.0,3.5806451612903225,57.29032258064516
771,1189,Castello di Amorosa,2010,94,Calistoga,39.0,61.38709677419355,52.61290322580645,4.7,31.870967741935484,73.29032258064517,40.36666666666667,61.666666666666664,54.43333333333333,7.000000000000001,33.43333333333333,72.7,43.774193548387096,67.7741935483871,60.58064516129032,2.5,27.0,63.16129032258065,52.2,81.4,73.3,0.0,13.466666666666667,53.06666666666667,52.483870967741936,87.35483870967742,77.35483870967742,0.0,1.1612903225806452,51.41935483870968,47.903225806451616,87.74193548387096,74.90322580645162,0.0,3.5806451612903225,57.29032258064516
772,1190,Castello di Amorosa,2012,88,Calistoga,36.67741935483871,57.70967741935484,50.0,12.699999999999998,48.87096774193548,77.7741935483871,40.03333333333333,66.03333333333333,57.666666666666664,2.6999999999999997,26.666666666666668,73.3,44.225806451612904,74.93548387096774,65.90322580645162,0.7,12.935483870967742,62.516129032258064,48.333333333333336,79.66666666666667,71.03333333333333,0.0,8.533333333333333,58.266666666666666,51.12903225806452,84.2258064516129,74.16129032258064,0.0,3.6451612903225805,61.67741935483871,53.193548387096776,87.0,75.61290322580645,0.0,3.2903225806451615,55.38709677419355
773,1191,Castello di Amorosa,2012,93,Calistoga,36.67741935483871,57.70967741935484,50.0,12.699999999999998,48.87096774193548,77.7741935483871,40.03333333333333,66.03333333333333,57.666666666666664,2.6999999999999997,26.666666666666668,73.3,44.225806451612904,74.93548387096774,65.90322580645162,0.7,12.935483870967742,62.516129032258064,48.333333333333336,79.66666666666667,71.03333333333333,0.0,8.533333333333333,58.266666666666666,51.12903225806452,84.2258064516129,74.16129032258064,0.0,3.6451612903225805,61.67741935483871,53.193548387096776,87.0,75.61290322580645,0.0,3.2903225806451615,55.38709677419355
774,1192,Castello di Amorosa,2013,90,Calistoga,40.29032258064516,65.87096774193549,56.45161290322581,2.3000000000000003,30.870967741935484,67.61290322580645,44.833333333333336,74.46666666666667,64.7,0.4,16.066666666666666,56.766666666666666,46.87096774193548,78.7741935483871,69.16129032258064,0.5,14.290322580645162,53.32258064516129,51.86666666666667,84.23333333333333,75.3,1.1,15.5,54.3,53.903225806451616,88.06451612903226,78.0,0.0,2.806451612903226,54.67741935483871,52.67741935483871,85.12903225806451,74.54838709677419,0.0,4.67741935483871,59.67741935483871
775,1193,Castello di Amorosa,2013,92,Calistoga,40.29032258064516,65.87096774193549,56.45161290322581,2.3000000000000003,30.870967741935484,67.61290322580645,44.833333333333336,74.46666666666667,64.7,0.4,16.066666666666666,56.766666666666666,46.87096774193548,78.7741935483871,69.16129032258064,0.5,14.290322580645162,53.32258064516129,51.86666666666667,84.23333333333333,75.3,1.1,15.5,54.3,53.903225806451616,88.06451612903226,78.0,0.0,2.806451612903226,54.67741935483871,52.67741935483871,85.12903225806451,74.54838709677419,0.0,4.67741935483871,59.67741935483871
776,1194,Castello di Amorosa,2013,90,Calistoga,40.29032258064516,65.87096774193549,56.45161290322581,2.3000000000000003,30.870967741935484,67.61290322580645,44.833333333333336,74.46666666666667,64.7,0.4,16.066666666666666,56.766666666666666,46.87096774193548,78.7741935483871,69.16129032258064,0.5,14.290322580645162,53.32258064516129,51.86666666666667,84.23333333333333,75.3,1.1,15.5,54.3,53.903225806451616,88.06451612903226,78.0,0.0,2.806451612903226,54.67741935483871,52.67741935483871,85.12903225806451,74.54838709677419,0.0,4.67741935483871,59.67741935483871
777,1195,Castello di Amorosa,2014,91,Calistoga,42.193548387096776,64.6774193548387,56.54838709677419,4.800000000000001,40.74193548387097,71.06451612903226,42.666666666666664,71.53333333333333,62.0,1.5999999999999999,24.633333333333333,66.13333333333334,47.806451612903224,80.06451612903226,70.25806451612904,0.1,17.35483870967742,52.12903225806452,51.166666666666664,86.73333333333333,76.9,0.0,4.933333333333334,50.96666666666667,55.16129032258065,89.0,78.80645161290323,0.0,11.35483870967742,55.935483870967744,54.29032258064516,85.16129032258064,75.12903225806451,0.2,9.548387096774194,60.41935483870968
778,1196,Castello di Amorosa,2014,92,Calistoga,42.193548387096776,64.6774193548387,56.54838709677419,4.800000000000001,40.74193548387097,71.06451612903226,42.666666666666664,71.53333333333333,62.0,1.5999999999999999,24.633333333333333,66.13333333333334,47.806451612903224,80.06451612903226,70.25806451612904,0.1,17.35483870967742,52.12903225806452,51.166666666666664,86.73333333333333,76.9,0.0,4.933333333333334,50.96666666666667,55.16129032258065,89.0,78.80645161290323,0.0,11.35483870967742,55.935483870967744,54.29032258064516,85.16129032258064,75.12903225806451,0.2,9.548387096774194,60.41935483870968
779,1197,Longoria,2009,85,Los Olivos,45.0,67.48387096774194,58.806451612903224,1.1,11.580645161290322,57.12903225806452,45.4,71.06666666666666,62.6,0.30000000000000004,10.7,49.43333333333333,53.32258064516129,81.41935483870968,72.74193548387096,0.1,4.67741935483871,48.74193548387097,50.56666666666667,78.33333333333333,70.6,0.1,13.033333333333333,58.56666666666667,59.74193548387097,90.61290322580645,81.96774193548387,0.0,4.129032258064516,39.32258064516129,58.67741935483871,89.09677419354838,79.38709677419355,0.0,4.806451612903226,39.0
780,1198,Longoria,2010,90,Los Olivos,44.0,67.03225806451613,58.193548387096776,0.8,17.225806451612904,56.354838709677416,43.1,66.53333333333333,58.56666666666667,3.3,17.733333333333334,62.333333333333336,47.58064516129032,73.93548387096774,65.41935483870968,0.2,9.838709677419354,50.16129032258065,53.8,82.9,74.76666666666667,0.0,3.2,45.1,56.03225806451613,84.2258064516129,75.96774193548387,0.0,2.4193548387096775,50.45161290322581,56.87096774193548,76.29032258064517,70.25806451612904,0.0,2.5161290322580645,57.16129032258065
781,1199,Longoria,2010,90,Los Olivos,44.0,67.03225806451613,58.193548387096776,0.8,17.225806451612904,56.354838709677416,43.1,66.53333333333333,58.56666666666667,3.3,17.733333333333334,62.333333333333336,47.58064516129032,73.93548387096774,65.41935483870968,0.2,9.838709677419354,50.16129032258065,53.8,82.9,74.76666666666667,0.0,3.2,45.1,56.03225806451613,84.2258064516129,75.96774193548387,0.0,2.4193548387096775,50.45161290322581,56.87096774193548,76.29032258064517,70.25806451612904,0.0,2.5161290322580645,57.16129032258065
782,1200,Longoria,2011,86,Los Olivos,46.74193548387097,60.774193548387096,55.54838709677419,8.6,29.516129032258064,69.6774193548387,49.06666666666667,65.6,60.1,0.1,11.466666666666667,63.56666666666667,50.16129032258065,65.51612903225806,60.83870967741935,0.7000000000000001,9.451612903225806,63.03225806451613,54.0,67.56666666666666,63.4,0.2,7.333333333333333,69.33333333333333,59.61290322580645,74.16129032258064,69.96774193548387,0.2,2.193548387096774,63.58064516129032,60.935483870967744,76.54838709677419,71.6774193548387,0.2,2.7419354838709675,56.32258064516129
783,1201,Longoria,2011,87,Los Olivos,46.74193548387097,60.774193548387096,55.54838709677419,8.6,29.516129032258064,69.6774193548387,49.06666666666667,65.6,60.1,0.1,11.466666666666667,63.56666666666667,50.16129032258065,65.51612903225806,60.83870967741935,0.7000000000000001,9.451612903225806,63.03225806451613,54.0,67.56666666666666,63.4,0.2,7.333333333333333,69.33333333333333,59.61290322580645,74.16129032258064,69.96774193548387,0.2,2.193548387096774,63.58064516129032,60.935483870967744,76.54838709677419,71.6774193548387,0.2,2.7419354838709675,56.32258064516129
784,1202,Longoria,2011,86,Los Olivos,46.74193548387097,60.774193548387096,55.54838709677419,8.6,29.516129032258064,69.6774193548387,49.06666666666667,65.6,60.1,0.1,11.466666666666667,63.56666666666667,50.16129032258065,65.51612903225806,60.83870967741935,0.7000000000000001,9.451612903225806,63.03225806451613,54.0,67.56666666666666,63.4,0.2,7.333333333333333,69.33333333333333,59.61290322580645,74.16129032258064,69.96774193548387,0.2,2.193548387096774,63.58064516129032,60.935483870967744,76.54838709677419,71.6774193548387,0.2,2.7419354838709675,56.32258064516129
785,1203,Longoria,2012,90,Los Olivos,45.516129032258064,60.12903225806452,54.70967741935484,2.8000000000000003,16.129032258064516,67.87096774193549,49.233333333333334,64.2,59.266666666666666,2.0999999999999996,11.6,65.06666666666666,53.45161290322581,69.74193548387096,64.87096774193549,0.0,2.774193548387097,58.483870967741936,55.266666666666666,70.73333333333333,66.63333333333334,0.0,0.7333333333333333,62.86666666666667,58.74193548387097,72.38709677419355,68.2258064516129,0.30000000000000004,3.3870967741935485,68.51612903225806,63.12903225806452,77.41935483870968,72.80645161290323,0.0,2.935483870967742,57.45161290322581
786,1204,Longoria,2012,92,Los Olivos,45.516129032258064,60.12903225806452,54.70967741935484,2.8000000000000003,16.129032258064516,67.87096774193549,49.233333333333334,64.2,59.266666666666666,2.0999999999999996,11.6,65.06666666666666,53.45161290322581,69.74193548387096,64.87096774193549,0.0,2.774193548387097,58.483870967741936,55.266666666666666,70.73333333333333,66.63333333333334,0.0,0.7333333333333333,62.86666666666667,58.74193548387097,72.38709677419355,68.2258064516129,0.30000000000000004,3.3870967741935485,68.51612903225806,63.12903225806452,77.41935483870968,72.80645161290323,0.0,2.935483870967742,57.45161290322581
